"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Bank One Corp","$640000",""," James A Keller ","Revolving Door Profiles","Non Former Members of Congress"
"Bank One Corp","$640000",""," Victoria P Rostow ","Revolving Door Profiles","Non Former Members of Congress"
