"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Wise & Assoc","$40000","National City Bank"," Josh Rubin ","Revolving Door Profiles","Non Former Members of Congress"
"Wise & Assoc","$40000","National City Bank"," Nicholas P Wise ","No Revolving Door Profiles","Non Former Members of Congress"
