"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Pillsbury Madison & Sutro","$20000","Bank Hapoalim BM"," Thomas J Delaney ","Revolving Door Profiles","Non Former Members of Congress"
"Pillsbury Madison & Sutro","$20000","Bank Hapoalim BM"," Howard K Shapar ","No Revolving Door Profiles","Non Former Members of Congress"
