"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Kutak Rock LLP","$0","First National Bank of Omaha"," Bryan Handlos ","No Revolving Door Profiles","Non Former Members of Congress"
"Kutak Rock LLP","$0","First National Bank of Omaha"," David Karnes ","Revolving Door Profiles","Former Members of Congress"
