"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Groom Law Group","$60000","Spark Institute"," Jon William Breyfogle ","Revolving Door Profiles","Non Former Members of Congress"
"Groom Law Group","$60000","Spark Institute"," Gary M Ford ","Revolving Door Profiles","Non Former Members of Congress"
"Groom Law Group","$60000","Spark Institute"," Stephen M Saxon ","No Revolving Door Profiles","Non Former Members of Congress"
