"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Greenberg Traurig LLP","$0","Central American Bank for Economic Integration"," Diane J Blagman ","Revolving Door Profiles","Non Former Members of Congress"
"Greenberg Traurig LLP","$0","Central American Bank for Economic Integration"," Howard Cohen ","Revolving Door Profiles","Non Former Members of Congress"
"Greenberg Traurig LLP","$0","Central American Bank for Economic Integration"," Ronald L Platt ","Revolving Door Profiles","Non Former Members of Congress"
"Greenberg Traurig LLP","$0","Central American Bank for Economic Integration"," L Ronald Scheman ","No Revolving Door Profiles","Non Former Members of Congress"
