"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Katten Muchin Zavis","$0","SunTrust Banks"," Thomas Brooks ","No Revolving Door Profiles","Non Former Members of Congress"
"Katten Muchin Zavis","$0","SunTrust Banks"," Carol R Van Cleef ","No Revolving Door Profiles","Non Former Members of Congress"
"SunTrust Banks","$0",""," Brenda L Skidmore ","No Revolving Door Profiles","Non Former Members of Congress"
