"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Marshall A Brachman LLC","$60000","Zions Bancorp"," Marshall A Brachman ","No Revolving Door Profiles","Non Former Members of Congress"
"Powers Thomas G","$20000","Zions Bank"," Thomas G Powers ","Revolving Door Profiles","Non Former Members of Congress"
