"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Robert A Rapoza Assoc","$36000","NCB Capital Impact"," Alison Feighan ","No Revolving Door Profiles","Non Former Members of Congress"
"Robert A Rapoza Assoc","$36000","NCB Capital Impact"," Robert A Rapoza ","No Revolving Door Profiles","Non Former Members of Congress"
"Robert A Rapoza Assoc","$36000","NCB Capital Impact"," Courtney McGrath Spangler ","No Revolving Door Profiles","Non Former Members of Congress"
