"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Ernst & Young","$240000","Citigroup Management Corp"," Will Heyniger ","No Revolving Door Profiles","Non Former Members of Congress"
"Ernst & Young","$240000","Citigroup Management Corp"," Dave Koshgarian ","Revolving Door Profiles","Non Former Members of Congress"
"Ernst & Young","$240000","Citigroup Management Corp"," Jeff Levey ","No Revolving Door Profiles","Non Former Members of Congress"
"Ernst & Young","$240000","Citigroup Management Corp"," Heather Meade ","Revolving Door Profiles","Non Former Members of Congress"
"Ernst & Young","$240000","Citigroup Management Corp"," Richard J Meltzer ","Revolving Door Profiles","Non Former Members of Congress"
"Ernst & Young","$240000","Citigroup Management Corp"," Jeff Petrich ","Revolving Door Profiles","Non Former Members of Congress"
"Ernst & Young","$240000","Citigroup Management Corp"," Anne Phelps ","Revolving Door Profiles","Non Former Members of Congress"
"Ernst & Young","$240000","Citigroup Management Corp"," John D Porter ","Revolving Door Profiles","Non Former Members of Congress"
"Ernst & Young","$240000","Citigroup Management Corp"," Kurt Ritterpusch ","No Revolving Door Profiles","Non Former Members of Congress"
"Ernst & Young","$240000","Citigroup Management Corp"," Robert M Rozen ","Revolving Door Profiles","Non Former Members of Congress"
"Ernst & Young","$240000","Citigroup Management Corp"," Amy Swonger ","Revolving Door Profiles","Non Former Members of Congress"
"Ernst & Young","$240000","Citigroup Management Corp"," Tim Urban ","Revolving Door Profiles","Non Former Members of Congress"
"Rich Feuer Group","$220000","Citigroup Management Corp"," Mitchell L Feuer ","Revolving Door Profiles","Non Former Members of Congress"
"Rich Feuer Group","$220000","Citigroup Management Corp"," Peter D Rich ","Revolving Door Profiles","Non Former Members of Congress"
"Rich Feuer Group","$220000","Citigroup Management Corp"," Michael D Thompson ","Revolving Door Profiles","Non Former Members of Congress"
"Sternhell Group","$60000","Citigroup Management Corp"," Alex Sternhell ","Revolving Door Profiles","Non Former Members of Congress"
