"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Hackman Charles","$50000","National Consumer Cooperative Bank"," Charles H Hackman ","No Revolving Door Profiles","Non Former Members of Congress"
"Hackman Charles","$50000","National Consumer Cooperative Bank"," Chuck Hackman ","No Revolving Door Profiles","Non Former Members of Congress"
