"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Capitol Hill Consulting Group","$30000","Commercial Bank of Texas"," John Blount ","Revolving Door Profiles","Non Former Members of Congress"
"Capitol Hill Consulting Group","$30000","Commercial Bank of Texas"," Bill Brewster ","Revolving Door Profiles","Former Members of Congress"
"Capitol Hill Consulting Group","$30000","Commercial Bank of Texas"," Kristina Knight ","No Revolving Door Profiles","Non Former Members of Congress"
