"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"American Bankers Assn","$8520000",""," Wayne Abernathy ","Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$8520000",""," Rodrigo Javier Alba ","Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$8520000",""," James Ballentine ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$8520000",""," Vincent Barnes ","Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$8520000",""," John Blanchfield ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$8520000",""," Lisa J Bleier ","Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$8520000",""," Peter L Blocklin ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$8520000",""," William H Boger ","Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$8520000",""," Eric Brescia ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$8520000",""," James Chessen ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$8520000",""," James Clark ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$8520000",""," Kenneth Clayton ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$8520000",""," Dionne M Davies ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$8520000",""," Robert R Davis ","Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$8520000",""," Denyette Depierro ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$8520000",""," Nessa Feddis ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$8520000",""," Donna J Fisher ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$8520000",""," Michael Gullette ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$8520000",""," William Douglas Johnson ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$8520000",""," Stephen Kenneally ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$8520000",""," Keith Leggett ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$8520000",""," Deanne Marino ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$8520000",""," Carter K McDowell ","Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$8520000",""," J Kevin A McKechnie ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$8520000",""," Cathy McTighe ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$8520000",""," Sally Miller ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$8520000",""," Sarah A Miller ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$8520000",""," Fran Mordi ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$8520000",""," Cristeena Naser ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$8520000",""," Pheobe Papageorgiou ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$8520000",""," Mako Parker ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$8520000",""," Gerald Joseph Pigg ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$8520000",""," Richard Riese ","Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$8520000",""," Robert Rowe ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$8520000",""," Lawrence Seyfried ","Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$8520000",""," Deborah L Shannon ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$8520000",""," Debbie Shonnon ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$8520000",""," Shawn Smith ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$8520000",""," Seaver Sowers ","Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$8520000",""," Floyd Stoner ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$8520000",""," Robert William Strand ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$8520000",""," Mark Tenhundfeld ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$8520000",""," Carolyn Walsh ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$8520000",""," Edward L Yingling ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn Securities Assn","$127000",""," Sally Miller ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn Securities Assn","$127000",""," Sarah A Miller ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn Securities Assn","$127000",""," Cristeena Naser ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn Securities Assn","$127000",""," Carolyn Walsh ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Insurance Assn","$170000",""," Kenneth Clayton ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Insurance Assn","$170000",""," Renee Galbraith ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Insurance Assn","$170000",""," J Kevin A McKechnie ","No Revolving Door Profiles","Non Former Members of Congress"
"Barnett Sivon & Natter","$10000","American Bankers Assn"," Raymond Natter ","Revolving Door Profiles","Non Former Members of Congress"
"Barnett Sivon & Natter","$10000","American Bankers Assn"," James C Sivon ","Revolving Door Profiles","Non Former Members of Congress"
"Barnett Sivon & Natter","$40000","American Bankers Insurance Assn"," James C Sivon ","Revolving Door Profiles","Non Former Members of Congress"
"Butera & Andrews","$130000","American Bankers Assn"," Philip Corwin ","Revolving Door Profiles","Non Former Members of Congress"
"Capitol Counsel","$130000","American Bankers Insurance Assn"," Zahra Buck ","Revolving Door Profiles","Non Former Members of Congress"
"Capitol Counsel","$130000","American Bankers Insurance Assn"," Shannon Finley ","Revolving Door Profiles","Non Former Members of Congress"
"Capitol Counsel","$130000","American Bankers Insurance Assn"," Sara Franko ","Revolving Door Profiles","Non Former Members of Congress"
"Capitol Counsel","$130000","American Bankers Insurance Assn"," Drew Goesl ","Revolving Door Profiles","Non Former Members of Congress"
"Capitol Counsel","$130000","American Bankers Insurance Assn"," James C Gould ","Revolving Door Profiles","Non Former Members of Congress"
"Capitol Counsel","$130000","American Bankers Insurance Assn"," Denise M Henry ","No Revolving Door Profiles","Non Former Members of Congress"
"Capitol Counsel","$130000","American Bankers Insurance Assn"," David W Jones ","Revolving Door Profiles","Non Former Members of Congress"
"Capitol Counsel","$130000","American Bankers Insurance Assn"," John D Raffaelli ","Revolving Door Profiles","Non Former Members of Congress"
"Capitol Counsel","$130000","American Bankers Insurance Assn"," Tucker Shumack ","Revolving Door Profiles","Non Former Members of Congress"
"Capitol Counsel","$130000","American Bankers Insurance Assn"," Richard Lyles Sullivan ","Revolving Door Profiles","Non Former Members of Congress"
"Clark Lytle & Geduldig","$140000","American Bankers Assn"," Steve Clark ","No Revolving Door Profiles","Non Former Members of Congress"
"Clark Lytle & Geduldig","$140000","American Bankers Assn"," Sam K Geduldig ","Revolving Door Profiles","Non Former Members of Congress"
"Clark Lytle & Geduldig","$140000","American Bankers Assn"," Gary R Lytle ","No Revolving Door Profiles","Non Former Members of Congress"
"Drinker Biddle & Reath","$10000","Puerto Rican Bankers Assn"," Joaquin A Marquez ","Revolving Door Profiles","Non Former Members of Congress"
"Ernst & Young","$240000","American Bankers Assn"," Holly Bode ","Revolving Door Profiles","Non Former Members of Congress"
"Ernst & Young","$240000","American Bankers Assn"," Tara Bradshaw ","Revolving Door Profiles","Non Former Members of Congress"
"Ernst & Young","$240000","American Bankers Assn"," John L Doney ","Revolving Door Profiles","Non Former Members of Congress"
"Ernst & Young","$240000","American Bankers Assn"," Donna Steele Flynn ","Revolving Door Profiles","Non Former Members of Congress"
"Ernst & Young","$240000","American Bankers Assn"," LaBrenda Garrett-Nelson ","Revolving Door Profiles","Non Former Members of Congress"
"Ernst & Young","$240000","American Bankers Assn"," Gary Gasper ","Revolving Door Profiles","Non Former Members of Congress"
"Ernst & Young","$240000","American Bankers Assn"," Nick D Giordano ","Revolving Door Profiles","Non Former Members of Congress"
"Ernst & Young","$240000","American Bankers Assn"," Francis Grab ","Revolving Door Profiles","Non Former Members of Congress"
"Ernst & Young","$240000","American Bankers Assn"," Will Heyniger ","No Revolving Door Profiles","Non Former Members of Congress"
"Ernst & Young","$240000","American Bankers Assn"," Dave Koshgarian ","Revolving Door Profiles","Non Former Members of Congress"
"Ernst & Young","$240000","American Bankers Assn"," Jeff Levey ","No Revolving Door Profiles","Non Former Members of Congress"
"Ernst & Young","$240000","American Bankers Assn"," Heather Meade ","Revolving Door Profiles","Non Former Members of Congress"
"Ernst & Young","$240000","American Bankers Assn"," Richard J Meltzer ","Revolving Door Profiles","Non Former Members of Congress"
