"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Cleary Gottlieb et al","$70000","BNP Paribas"," Edward J Rosen ","No Revolving Door Profiles","Non Former Members of Congress"
"Covington & Burling","$20000","BNP Paribas"," William M Paul ","Revolving Door Profiles","Non Former Members of Congress"
