"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Patton Boggs LLP","$90000","Trade Bank of Iraq"," Joseph L Brand ","No Revolving Door Profiles","Non Former Members of Congress"
"Patton Boggs LLP","$90000","Trade Bank of Iraq"," Stephen McHale ","Revolving Door Profiles","Non Former Members of Congress"
"Patton Boggs LLP","$90000","Trade Bank of Iraq"," Aubrey Rothrock ","No Revolving Door Profiles","Non Former Members of Congress"
