"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Orrick Herrington & Sutcliffe","$200000","Committee for a Level Playing Field"," Lanny J Davis ","Revolving Door Profiles","Non Former Members of Congress"
"Orrick Herrington & Sutcliffe","$200000","Committee for a Level Playing Field"," Cecilia Showalter ","No Revolving Door Profiles","Non Former Members of Congress"
