"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"National Assn of Govt Guaranteed Lenders","$730000",""," Kristen Granchelli ","Revolving Door Profiles","Non Former Members of Congress"
"National Assn of Govt Guaranteed Lenders","$730000",""," Anthony R Wilkinson ","No Revolving Door Profiles","Non Former Members of Congress"
