"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Arnold & Porter Kaye Scholer","$50000","Firstrust Bank"," L Charles Landgraf ","No Revolving Door Profiles","Non Former Members of Congress"
"Arnold & Porter Kaye Scholer","$50000","Firstrust Bank"," Marne Marotta ","Revolving Door Profiles","Non Former Members of Congress"
"Cozen O'Connor","$50000","Firstrust Bank"," Howard Schweitzer ","Revolving Door Profiles","Non Former Members of Congress"
