"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"HLP&R Advocacy","$80000","Oriental Financial Group"," Timothy Hannegan ","Revolving Door Profiles","Non Former Members of Congress"
"HLP&R Advocacy","$80000","Oriental Financial Group"," Christina Mcgarry ","Revolving Door Profiles","Non Former Members of Congress"
"HLP&R Advocacy","$80000","Oriental Financial Group"," Jennifer Poersch ","No Revolving Door Profiles","Non Former Members of Congress"
"HLP&R Advocacy","$80000","Oriental Financial Group"," Jerr Rosenbaum ","Revolving Door Profiles","Non Former Members of Congress"
