"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Akin Gump et al","$300000","American Bankers Assn"," Sean G D'Arcy ","Revolving Door Profiles","Non Former Members of Congress"
"Akin Gump et al","$300000","American Bankers Assn"," Ryan Ellis ","No Revolving Door Profiles","Non Former Members of Congress"
"Akin Gump et al","$300000","American Bankers Assn"," Jeffrey McMillen ","Revolving Door Profiles","Non Former Members of Congress"
"Akin Gump et al","$300000","American Bankers Assn"," Geoff Verhoff ","Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$11040000",""," Wayne Abernathy ","Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$11040000",""," James Ballentine ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$11040000",""," William H Boger ","Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$11040000",""," Cecelia A Calaby ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$11040000",""," Hugh Carney ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$11040000",""," James Chessen ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$11040000",""," Kenneth Clayton ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$11040000",""," Richard Robert Cook ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$11040000",""," Robert R Davis ","Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$11040000",""," Denyette Depierro ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$11040000",""," Edwin Elfmann ","Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$11040000",""," Sarah Ferman ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$11040000",""," Jennifer Hatten ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$11040000",""," Timothy E Keehan ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$11040000",""," Daniel Martini ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$11040000",""," J Kevin A McKechnie ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$11040000",""," Kirtan Mehta ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$11040000",""," Cristeena Naser ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$11040000",""," Robert S Nichols ","Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$11040000",""," Adam Noah ","Revolving Door Profiles","Non Former Members of Congress"
