"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Capitol Counsel","$150000","Nord Stream 2 AG"," Bob Brooks ","Revolving Door Profiles","Non Former Members of Congress"
"Capitol Counsel","$150000","Nord Stream 2 AG"," Warren Tryon ","Revolving Door Profiles","Non Former Members of Congress"
"Roberti Global","$1010000","Nord Stream 2 AG"," Vincent Roberti ","No Revolving Door Profiles","Non Former Members of Congress"
"Roberti Global","$1010000","Nord Stream 2 AG"," Lydia Strunk ","Revolving Door Profiles","Non Former Members of Congress"
"SMW Partners","$130000","Nord Stream 2 AG"," John E Sweeney ","Revolving Door Profiles","Former Members of Congress"
"Squire Patton Boggs","$50000","Gazprombank"," Joseph L Brand ","No Revolving Door Profiles","Non Former Members of Congress"
