"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Broydrick & Assoc","$20000","Live Oak Bank"," William B Broydrick ","No Revolving Door Profiles","Non Former Members of Congress"
"Live Oak Bank","$30000",""," Elizabeth Dawn Thompson ","No Revolving Door Profiles","Non Former Members of Congress"
"Rasky Partners","$85000","Live Oak Bank"," Bethany Bassett ","Revolving Door Profiles","Non Former Members of Congress"
"Rasky Partners","$85000","Live Oak Bank"," David Tamasi ","Revolving Door Profiles","Non Former Members of Congress"
"Rasky Partners","$85000","Live Oak Bank"," Alexandra Wich ","Revolving Door Profiles","Non Former Members of Congress"
