"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Bergner Bockorny et al","$160000","American Bankers Assn"," David Bockorny ","Revolving Door Profiles","Non Former Members of Congress"
"Bergner Bockorny et al","$160000","American Bankers Assn"," Charles M Brain ","Revolving Door Profiles","Non Former Members of Congress"
"Bergner Bockorny et al","$160000","American Bankers Assn"," David Castagnetti ","Revolving Door Profiles","Non Former Members of Congress"
"Bergner Bockorny et al","$160000","American Bankers Assn"," James III Hawkins ","Revolving Door Profiles","Non Former Members of Congress"
"Bergner Bockorny et al","$160000","American Bankers Assn"," Michael H Hutton ","Revolving Door Profiles","Non Former Members of Congress"
"Bergner Bockorny et al","$160000","American Bankers Assn"," Daniel Roger Moll ","Revolving Door Profiles","Non Former Members of Congress"
"Bergner Bockorny et al","$160000","American Bankers Assn"," Brenda Reese ","Revolving Door Profiles","Non Former Members of Congress"
"Bergner Bockorny et al","$160000","American Bankers Assn"," Melissa Schulman ","Revolving Door Profiles","Non Former Members of Congress"
"Bergner Bockorny et al","$160000","American Bankers Assn"," P Scott Shearer ","Revolving Door Profiles","Non Former Members of Congress"
"Bergner Bockorny et al","$160000","American Bankers Assn"," Scott B Styles ","Revolving Door Profiles","Non Former Members of Congress"
"Butera & Andrews","$100000","American Bankers Assn"," Philip Corwin ","Revolving Door Profiles","Non Former Members of Congress"
"Clark & Lytle","$80000","American Bankers Assn"," Steve Clark ","No Revolving Door Profiles","Non Former Members of Congress"
"Covington & Burling","$40000","American Bankers Assn"," John C Dugan ","Revolving Door Profiles","Non Former Members of Congress"
"Drinker Biddle & Reath","$40000","Puerto Rican Bankers Assn"," Joaquin A Marquez ","Revolving Door Profiles","Non Former Members of Congress"
"Goodwin Procter LLP","$0","Massachusetts Bankers Assn"," Jeremiah S Buckley ","Revolving Door Profiles","Non Former Members of Congress"
"Goodwin Procter LLP","$0","Massachusetts Bankers Assn"," Margo HK Tank ","Revolving Door Profiles","Non Former Members of Congress"
"Law Offices of Thomas L Farmer","$40000","American Bankers Assn"," Thomas L Farmer ","No Revolving Door Profiles","Non Former Members of Congress"
"New York Bankers Assn","$100000",""," Karen Armstrong ","No Revolving Door Profiles","Non Former Members of Congress"
"New York Bankers Assn","$100000",""," William J Bosies ","No Revolving Door Profiles","Non Former Members of Congress"
"New York Bankers Assn","$100000",""," Roberta Kotkin ","No Revolving Door Profiles","Non Former Members of Congress"
"New York Bankers Assn","$100000",""," Michael P Smith ","Revolving Door Profiles","Non Former Members of Congress"
"Pennsylvania Bankers Assn","$30423",""," James R Biery ","No Revolving Door Profiles","Non Former Members of Congress"
"Pennsylvania Bankers Assn","$30423",""," Louise A Rynd ","No Revolving Door Profiles","Non Former Members of Congress"
"Thacher Proffitt & Wood","$160000","California Bankers Assn"," Louis H Nevins ","No Revolving Door Profiles","Non Former Members of Congress"
"Van Scoyoc Assoc","$140000","American Bankers Assn"," Dawn Callaghan ","Revolving Door Profiles","Non Former Members of Congress"
"Van Scoyoc Assoc","$140000","American Bankers Assn"," Lendell W Porterfield ","Revolving Door Profiles","Non Former Members of Congress"
"Van Scoyoc Assoc","$140000","American Bankers Assn"," H Stewart Van Scoyoc ","Revolving Door Profiles","Non Former Members of Congress"
