"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Doremus & Assoc","$400000","Wells Fargo"," Theodore A Doremus ","Revolving Door Profiles","Non Former Members of Congress"
"Rural Community Insurance Services","$160000",""," Mike Connealy ","No Revolving Door Profiles","Non Former Members of Congress"
"Rural Community Insurance Services","$160000",""," Linda Vickers ","No Revolving Door Profiles","Non Former Members of Congress"
"Vickers Linda","$320000","Rural Community Insurance Services"," Linda Vickers ","No Revolving Door Profiles","Non Former Members of Congress"
"Wells Fargo","$1280000",""," Anita B Ecoloff ","No Revolving Door Profiles","Non Former Members of Congress"
"Wells Fargo","$1280000",""," Bill Kelly ","No Revolving Door Profiles","Non Former Members of Congress"
