"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"CJR Group","$20000","National City Bank"," Josh Rubin ","Revolving Door Profiles","Non Former Members of Congress"
"Williams & Jensen","$60000","National City Bank"," David E Franasiak ","Revolving Door Profiles","Non Former Members of Congress"
"Williams & Jensen","$60000","National City Bank"," Joel Oswald ","Revolving Door Profiles","Non Former Members of Congress"
"Wise & Assoc","$20000","National City Bank"," Josh Rubin ","Revolving Door Profiles","Non Former Members of Congress"
"Wise & Assoc","$20000","National City Bank"," Nicholas P Wise ","No Revolving Door Profiles","Non Former Members of Congress"
