"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Huntington Bancshares","$101707",""," Barbara Benham ","No Revolving Door Profiles","Non Former Members of Congress"
"Huntington Bancshares","$101707",""," Matthew Kallner ","No Revolving Door Profiles","Non Former Members of Congress"
