"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Alexander Strategy Group","$90000","American Bankers Assn"," Terry Allen ","Revolving Door Profiles","Non Former Members of Congress"
"Alexander Strategy Group","$90000","American Bankers Assn"," Paul Behrends ","Revolving Door Profiles","Non Former Members of Congress"
"Alexander Strategy Group","$90000","American Bankers Assn"," Edwin A Buckham ","Revolving Door Profiles","Non Former Members of Congress"
"Alexander Strategy Group","$90000","American Bankers Assn"," Brian Darling ","Revolving Door Profiles","Non Former Members of Congress"
"Alexander Strategy Group","$90000","American Bankers Assn"," Karl M Gallant ","No Revolving Door Profiles","Non Former Members of Congress"
"Alexander Strategy Group","$90000","American Bankers Assn"," Daniel Gans ","Revolving Door Profiles","Non Former Members of Congress"
"Alexander Strategy Group","$90000","American Bankers Assn"," Terry L Haines ","Revolving Door Profiles","Non Former Members of Congress"
"Alexander Strategy Group","$90000","American Bankers Assn"," Mike Mihalke ","No Revolving Door Profiles","Non Former Members of Congress"
"Alexander Strategy Group","$90000","American Bankers Assn"," Tony C Rudy ","Revolving Door Profiles","Non Former Members of Congress"
"Alexander Strategy Group","$90000","American Bankers Assn"," Edward B Stewart ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$4680377",""," Jeanine Henderson Arnett ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$4680377",""," James Ballentine ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$4680377",""," Mark Baran ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$4680377",""," John Blanchfield ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$4680377",""," Lisa J Bleier ","Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$4680377",""," Peter L Blocklin ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$4680377",""," William H Boger ","Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$4680377",""," Gail C Bolcar ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$4680377",""," John J Byrne ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$4680377",""," C Dawn Causey ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$4680377",""," James Chessen ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$4680377",""," Kenneth Clayton ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$4680377",""," Dionne M Davies ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$4680377",""," Kerry Early ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$4680377",""," Nessa Feddis ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$4680377",""," Donna J Fisher ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$4680377",""," William Douglas Johnson ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$4680377",""," Keith Leggett ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$4680377",""," James D McLaughlin ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$4680377",""," Sarah A Miller ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$4680377",""," Scott Nishioki ","Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$4680377",""," Gerald Joseph Pigg ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$4680377",""," John R Rasmus ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$4680377",""," Lawrence Seyfried ","Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$4680377",""," Deborah L Shannon ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$4680377",""," Shawn Smith ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$4680377",""," Seaver Sowers ","Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$4680377",""," Floyd Stoner ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$4680377",""," Laura Vogel ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$4680377",""," Adam Wasch ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$4680377",""," Alison F Watson ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$4680377",""," Edward L Yingling ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn Securities Assn","$107000",""," Beth L Climo ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn Securities Assn","$107000",""," J Kevin A McKechnie ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn Securities Assn","$107000",""," James D McLaughlin ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn Securities Assn","$107000",""," Sarah A Miller ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Insurance Assn","$120000",""," Beth L Climo ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Insurance Assn","$120000",""," J Kevin A McKechnie ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Insurance Assn","$120000",""," E Kenneth Reynolds ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Insurance Assn","$120000",""," Paul A Smith ","No Revolving Door Profiles","Non Former Members of Congress"
"Barnett Sivon & Natter","$0","American Bankers Insurance Assn"," James C Sivon ","Revolving Door Profiles","Non Former Members of Congress"
"Bockorny Petrizzo Inc","$80000","American Bankers Assn"," David Bockorny ","Revolving Door Profiles","Non Former Members of Congress"
"Bockorny Petrizzo Inc","$80000","American Bankers Assn"," Christopher Bowlin ","Revolving Door Profiles","Non Former Members of Congress"
"Bockorny Petrizzo Inc","$80000","American Bankers Assn"," Michael H Hutton ","Revolving Door Profiles","Non Former Members of Congress"
"Bockorny Petrizzo Inc","$80000","American Bankers Assn"," Daniel Roger Moll ","Revolving Door Profiles","Non Former Members of Congress"
"Bockorny Petrizzo Inc","$80000","American Bankers Assn"," Thomas J Petrizzo ","Revolving Door Profiles","Non Former Members of Congress"
"Bockorny Petrizzo Inc","$80000","American Bankers Assn"," Brenda Reese ","Revolving Door Profiles","Non Former Members of Congress"
"Bockorny Petrizzo Inc","$80000","American Bankers Assn"," Philip W Rivers ","Revolving Door Profiles","Non Former Members of Congress"
"Bockorny Petrizzo Inc","$80000","American Bankers Assn"," Melissa Schulman ","Revolving Door Profiles","Non Former Members of Congress"
"Bockorny Petrizzo Inc","$80000","American Bankers Assn"," P Scott Shearer ","Revolving Door Profiles","Non Former Members of Congress"
"Butera & Andrews","$120000","American Bankers Assn"," Philip Corwin ","Revolving Door Profiles","Non Former Members of Congress"
"Clark & Lytle","$120000","American Bankers Assn"," Steve Clark ","No Revolving Door Profiles","Non Former Members of Congress"
"Covington & Burling","$80000","American Bankers Assn"," John C Dugan ","Revolving Door Profiles","Non Former Members of Congress"
"Covington & Burling","$80000","American Bankers Assn"," Elizabeth Letchworth ","Revolving Door Profiles","Non Former Members of Congress"
"Drinker Biddle & Reath","$0","Puerto Rican Bankers Assn"," Joaquin A Marquez ","Revolving Door Profiles","Non Former Members of Congress"
"Law Offices of Thomas L Farmer","$0","American Bankers Assn"," Thomas L Farmer ","No Revolving Door Profiles","Non Former Members of Congress"
"New York Bankers Assn","$180000",""," Karen Armstrong ","No Revolving Door Profiles","Non Former Members of Congress"
"New York Bankers Assn","$180000",""," William J Bosies ","No Revolving Door Profiles","Non Former Members of Congress"
"New York Bankers Assn","$180000",""," Roberta Kotkin ","No Revolving Door Profiles","Non Former Members of Congress"
"New York Bankers Assn","$180000",""," Michael P Smith ","Revolving Door Profiles","Non Former Members of Congress"
"Pennsylvania Bankers Assn","$68870",""," James R Biery ","No Revolving Door Profiles","Non Former Members of Congress"
"Pennsylvania Bankers Assn","$68870",""," Louise A Rynd ","No Revolving Door Profiles","Non Former Members of Congress"
"Thacher Proffitt & Wood","$60000","California Bankers Assn"," Louis H Nevins ","No Revolving Door Profiles","Non Former Members of Congress"
"Van Scoyoc Assoc","$120000","American Bankers Assn"," Dawn Callaghan ","Revolving Door Profiles","Non Former Members of Congress"
"Van Scoyoc Assoc","$120000","American Bankers Assn"," Lendell W Porterfield ","Revolving Door Profiles","Non Former Members of Congress"
"Van Scoyoc Assoc","$120000","American Bankers Assn"," H Stewart Van Scoyoc ","Revolving Door Profiles","Non Former Members of Congress"
