"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Law Office of John T O'Rourke","$150000","Riggs National Corp"," Maggi A Lazarus ","No Revolving Door Profiles","Non Former Members of Congress"
"Law Office of John T O'Rourke","$150000","Riggs National Corp"," John T O'Rourke ","Revolving Door Profiles","Non Former Members of Congress"
"Sullivan & Cromwell","$60000","Riggs National Corp"," Samuel R III Woodall ","Revolving Door Profiles","Non Former Members of Congress"
"Van Scoyoc Assoc","$220000","Riggs National Corp"," Dawn Callaghan ","Revolving Door Profiles","Non Former Members of Congress"
"Van Scoyoc Assoc","$220000","Riggs National Corp"," Andrew Lowenthal ","Revolving Door Profiles","Non Former Members of Congress"
"Van Scoyoc Assoc","$220000","Riggs National Corp"," Lendell W Porterfield ","Revolving Door Profiles","Non Former Members of Congress"
"Van Scoyoc Assoc","$220000","Riggs National Corp"," H Stewart Van Scoyoc ","Revolving Door Profiles","Non Former Members of Congress"
