"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"O'Connor & Hannan","$65713","First State Bank of Blakely"," John M Sr Himmelberg ","Revolving Door Profiles","Non Former Members of Congress"
"O'Connor & Hannan","$65713","First State Bank of Blakely"," Catherine Sauvain ","No Revolving Door Profiles","Non Former Members of Congress"
"Powell Goldstein LLP","$40000","First State Bank of Blakely"," John M Gross ","No Revolving Door Profiles","Non Former Members of Congress"
"Powell Goldstein LLP","$40000","First State Bank of Blakely"," John J Richard ","No Revolving Door Profiles","Non Former Members of Congress"
"Powell Goldstein LLP","$40000","First State Bank of Blakely"," Joel C Jr Williams ","No Revolving Door Profiles","Non Former Members of Congress"
