"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Powell Goldstein LLP","$40000","Enterprise National Bank"," John M Gross ","No Revolving Door Profiles","Non Former Members of Congress"
"Powell Goldstein LLP","$40000","Enterprise National Bank"," John J Richard ","No Revolving Door Profiles","Non Former Members of Congress"
"Powell Goldstein LLP","$40000","Enterprise National Bank"," Joel C Jr Williams ","No Revolving Door Profiles","Non Former Members of Congress"
