"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Hogan & Hartson","$220000","Financial Guardian Group"," Nancy L Granese ","No Revolving Door Profiles","Non Former Members of Congress"
"Hogan & Hartson","$220000","Financial Guardian Group"," W Michael House ","Revolving Door Profiles","Non Former Members of Congress"
