"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Glover Park Group","$320000","American Bankers Assn"," Joel P Johnson ","Revolving Door Profiles","Non Former Members of Congress"
"Glover Park Group","$320000","American Bankers Assn"," Lindsay Lee Plack ","Revolving Door Profiles","Non Former Members of Congress"
"Glover Park Group","$320000","American Bankers Assn"," Jason Rosenberg ","Revolving Door Profiles","Non Former Members of Congress"
"JDM Public Strategies","$60000","American Bankers Assn"," John D Mcmickle ","Revolving Door Profiles","Non Former Members of Congress"
"Jones Walker et al","$30000","Texas Bankers Assn"," James J Butera ","No Revolving Door Profiles","Non Former Members of Congress"
"Jones Walker et al","$30000","Texas Bankers Assn"," Ryan D Israel ","No Revolving Door Profiles","Non Former Members of Congress"
"McIntyre Law Firm","$0","American Bankers Insurance Assn"," Chrys D Lemon ","Revolving Door Profiles","Non Former Members of Congress"
"McIntyre Law Firm","$0","American Bankers Insurance Assn"," James T McIntyre ","Revolving Door Profiles","Non Former Members of Congress"
"New York Bankers Assn","$400000",""," Karen Armstrong ","No Revolving Door Profiles","Non Former Members of Congress"
"New York Bankers Assn","$400000",""," William J Bosies ","No Revolving Door Profiles","Non Former Members of Congress"
"New York Bankers Assn","$400000",""," Roberta Kotkin ","No Revolving Door Profiles","Non Former Members of Congress"
"New York Bankers Assn","$400000",""," Stephen W Rice ","No Revolving Door Profiles","Non Former Members of Congress"
"New York Bankers Assn","$400000",""," Michael P Smith ","Revolving Door Profiles","Non Former Members of Congress"
"Porterfield Lowenthal & Fettig","$80000","American Bankers Assn"," Dawn Callaghan ","Revolving Door Profiles","Non Former Members of Congress"
"Porterfield Lowenthal & Fettig","$80000","American Bankers Assn"," Jillien Williams Flores ","Revolving Door Profiles","Non Former Members of Congress"
"Porterfield Lowenthal & Fettig","$80000","American Bankers Assn"," Andrew Lowenthal ","Revolving Door Profiles","Non Former Members of Congress"
"Porterfield Lowenthal & Fettig","$80000","American Bankers Assn"," Jason Pitcock ","Revolving Door Profiles","Non Former Members of Congress"
"Porterfield Lowenthal & Fettig","$80000","American Bankers Assn"," Lendell W Porterfield ","Revolving Door Profiles","Non Former Members of Congress"
"Porterfield Lowenthal & Fettig","$40000","New York Bankers Assn"," Dawn Callaghan ","Revolving Door Profiles","Non Former Members of Congress"
"Porterfield Lowenthal & Fettig","$40000","New York Bankers Assn"," Jillien Williams Flores ","Revolving Door Profiles","Non Former Members of Congress"
"Porterfield Lowenthal & Fettig","$40000","New York Bankers Assn"," Kirsten T Johnson-Obey ","Revolving Door Profiles","Non Former Members of Congress"
"Porterfield Lowenthal & Fettig","$40000","New York Bankers Assn"," Andrew Lowenthal ","Revolving Door Profiles","Non Former Members of Congress"
"Porterfield Lowenthal & Fettig","$40000","New York Bankers Assn"," Jason Pitcock ","Revolving Door Profiles","Non Former Members of Congress"
"Porterfield Lowenthal & Fettig","$40000","New York Bankers Assn"," Lendell W Porterfield ","Revolving Door Profiles","Non Former Members of Congress"
"Ramthun Roy","$75000","American Bankers Assn"," Roy J Ramthun ","Revolving Door Profiles","Non Former Members of Congress"
"Tassey & Assoc","$120000","American Bankers Assn"," Jessica A Mandel ","No Revolving Door Profiles","Non Former Members of Congress"
"Tassey & Assoc","$120000","American Bankers Assn"," Jeffrey A Tassey ","Revolving Door Profiles","Non Former Members of Congress"
"Williams & Jensen","$150000","American Bankers Assn"," Steve A Blumenthal ","Revolving Door Profiles","Non Former Members of Congress"
"Williams & Jensen","$150000","American Bankers Assn"," Jack Steven Hart ","Revolving Door Profiles","Non Former Members of Congress"
"Williams & Jensen","$150000","American Bankers Assn"," Susan Hirschmann ","Revolving Door Profiles","Non Former Members of Congress"
"Williams & Jensen","$150000","American Bankers Assn"," Robert J Martinez ","No Revolving Door Profiles","Non Former Members of Congress"
"Williams & Jensen","$150000","American Bankers Assn"," Joel Oswald ","Revolving Door Profiles","Non Former Members of Congress"
