"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Majority Group","$6500","Pinnacle Bank"," Robert Ellsworth ","Revolving Door Profiles","Non Former Members of Congress"
"Majority Group","$6500","Pinnacle Bank"," Walt Minnick ","Revolving Door Profiles","Former Members of Congress"
