"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"K&L Gates","$10000","PNC Bank Corp"," Daniel FC Crowley ","Revolving Door Profiles","Non Former Members of Congress"
"Monument Strategies","$65000","PNC Financial Services"," Jon Alexander ","Revolving Door Profiles","Non Former Members of Congress"
"PNC Financial Services","$1530000",""," Andrew Miller ","Revolving Door Profiles","Non Former Members of Congress"
"PNC Financial Services","$1530000",""," Vince Randazzo ","Revolving Door Profiles","Non Former Members of Congress"
