"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Capitol Tax Partners","$80000","JPMorgan Chase & Co"," Richard Grafmeyer ","Revolving Door Profiles","Non Former Members of Congress"
"Capitol Tax Partners","$80000","JPMorgan Chase & Co"," Lindsay D Hooper ","Revolving Door Profiles","Non Former Members of Congress"
"Capitol Tax Partners","$80000","JPMorgan Chase & Co"," Chris L Javens ","Revolving Door Profiles","Non Former Members of Congress"
"Capitol Tax Partners","$80000","JPMorgan Chase & Co"," William McKenney ","Revolving Door Profiles","Non Former Members of Congress"
"Capitol Tax Partners","$80000","JPMorgan Chase & Co"," Joseph Mikrut ","Revolving Door Profiles","Non Former Members of Congress"
"Capitol Tax Partners","$80000","JPMorgan Chase & Co"," Jonathan Talisman ","Revolving Door Profiles","Non Former Members of Congress"
"Capitol Tax Partners","$80000","JPMorgan Chase & Co"," Lawrence G Willcox ","Revolving Door Profiles","Non Former Members of Congress"
"Fierce Isakowitz & Blalock","$240000","JPMorgan Chase & Co"," Kirk Blalock ","Revolving Door Profiles","Non Former Members of Congress"
"Fierce Isakowitz & Blalock","$240000","JPMorgan Chase & Co"," Kirsten Chadwick ","Revolving Door Profiles","Non Former Members of Congress"
"Fierce Isakowitz & Blalock","$240000","JPMorgan Chase & Co"," Mike Chappell ","Revolving Door Profiles","Non Former Members of Congress"
"Fierce Isakowitz & Blalock","$240000","JPMorgan Chase & Co"," Kate Hull ","Revolving Door Profiles","Non Former Members of Congress"
"Fierce Isakowitz & Blalock","$240000","JPMorgan Chase & Co"," Mark W Isakowitz ","Revolving Door Profiles","Non Former Members of Congress"
"Fierce Isakowitz & Blalock","$240000","JPMorgan Chase & Co"," Aleix Jarvis ","Revolving Door Profiles","Non Former Members of Congress"
"Fierce Isakowitz & Blalock","$240000","JPMorgan Chase & Co"," Danielle Maurer ","Revolving Door Profiles","Non Former Members of Congress"
"Fierce Isakowitz & Blalock","$240000","JPMorgan Chase & Co"," Billy Piper ","Revolving Door Profiles","Non Former Members of Congress"
"Glover Park Group","$130000","JPMorgan Chase & Co"," Susan Brophy ","Revolving Door Profiles","Non Former Members of Congress"
"Glover Park Group","$130000","JPMorgan Chase & Co"," Brian Gaston ","Revolving Door Profiles","Non Former Members of Congress"
"Glover Park Group","$130000","JPMorgan Chase & Co"," Jason Rosenberg ","Revolving Door Profiles","Non Former Members of Congress"
"Jones Walker et al","$80000","JPMorgan Chase & Co"," James J Butera ","No Revolving Door Profiles","Non Former Members of Congress"
"Jones Walker et al","$80000","JPMorgan Chase & Co"," Palmer C Hamilton ","No Revolving Door Profiles","Non Former Members of Congress"
"Jones Walker et al","$80000","JPMorgan Chase & Co"," Ryan D Israel ","No Revolving Door Profiles","Non Former Members of Congress"
"Jones Walker et al","$80000","JPMorgan Chase & Co"," Nancy Peele ","Revolving Door Profiles","Non Former Members of Congress"
"JPMorgan Chase & Co","$7620000",""," Jack Bartling ","Revolving Door Profiles","Non Former Members of Congress"
"JPMorgan Chase & Co","$7620000",""," Naomi G Camper ","Revolving Door Profiles","Non Former Members of Congress"
"JPMorgan Chase & Co","$7620000",""," Katherine Childress ","Revolving Door Profiles","Non Former Members of Congress"
"JPMorgan Chase & Co","$7620000",""," Tom Koonce ","Revolving Door Profiles","Non Former Members of Congress"
"JPMorgan Chase & Co","$7620000",""," Granville Martin ","No Revolving Door Profiles","Non Former Members of Congress"
"JPMorgan Chase & Co","$7620000",""," Steven R Patterson ","Revolving Door Profiles","Non Former Members of Congress"
"JPMorgan Chase & Co","$7620000",""," Brendan Reilly ","Revolving Door Profiles","Non Former Members of Congress"
"JPMorgan Chase & Co","$7620000",""," Peter L Scher ","Revolving Door Profiles","Non Former Members of Congress"
"JPMorgan Chase & Co","$7620000",""," Pierce Scranton ","Revolving Door Profiles","Non Former Members of Congress"
"JPMorgan Chase & Co","$7620000",""," Hillary West ","Revolving Door Profiles","Non Former Members of Congress"
"JPMorgan Chase & Co","$7620000",""," Nat Wienecke ","Revolving Door Profiles","Non Former Members of Congress"
"JPMorgan Chase & Co","$7620000",""," C Todd III Williamson ","Revolving Door Profiles","Non Former Members of Congress"
"K&L Gates","$280000","JPMorgan Chase & Co"," Scott D Aliferis ","Revolving Door Profiles","Non Former Members of Congress"
"K&L Gates","$280000","JPMorgan Chase & Co"," Mary Baker ","Revolving Door Profiles","Non Former Members of Congress"
"K&L Gates","$280000","JPMorgan Chase & Co"," Mike Evans ","Revolving Door Profiles","Non Former Members of Congress"
"K&L Gates","$280000","JPMorgan Chase & Co"," Patrick G Heck ","Revolving Door Profiles","Non Former Members of Congress"
"K&L Gates","$280000","JPMorgan Chase & Co"," Nicholas A Leibham ","Revolving Door Profiles","Non Former Members of Congress"
"K&L Gates","$280000","JPMorgan Chase & Co"," Karishma Page ","Revolving Door Profiles","Non Former Members of Congress"
"K&L Gates","$280000","JPMorgan Chase & Co"," W Dennis Stephens ","Revolving Door Profiles","Non Former Members of Congress"
"K&L Gates","$280000","JPMorgan Chase & Co"," Steven Valentine ","Revolving Door Profiles","Non Former Members of Congress"
"Lawrence J Romans & Assoc","$80000","JPMorgan Chase & Co"," Lawrence J Romans ","Revolving Door Profiles","Non Former Members of Congress"
"LTD Group","$80000","JPMorgan Chase & Co"," Michael Haywood ","Revolving Door Profiles","Non Former Members of Congress"
"LTD Group","$80000","JPMorgan Chase & Co"," Ben Lincoln ","Revolving Door Profiles","Non Former Members of Congress"
"Mayer Brown LLP","$10000","JPMorgan Chase & Co"," Timothy J Keeler ","Revolving Door Profiles","Non Former Members of Congress"
"McBee Strategic Consulting","$350000","JPMorgan Chase & Co"," Glynda Becker ","Revolving Door Profiles","Non Former Members of Congress"
"McBee Strategic Consulting","$350000","JPMorgan Chase & Co"," Angela Becker-Dippmann ","Revolving Door Profiles","Non Former Members of Congress"
"McBee Strategic Consulting","$350000","JPMorgan Chase & Co"," Robert Chamberlin ","Revolving Door Profiles","Non Former Members of Congress"
"McBee Strategic Consulting","$350000","JPMorgan Chase & Co"," Charles S Cooper ","Revolving Door Profiles","Non Former Members of Congress"
"McBee Strategic Consulting","$350000","JPMorgan Chase & Co"," Rick Desimone ","Revolving Door Profiles","Non Former Members of Congress"
"McBee Strategic Consulting","$350000","JPMorgan Chase & Co"," Alisa Ferguson ","Revolving Door Profiles","Non Former Members of Congress"
"McBee Strategic Consulting","$350000","JPMorgan Chase & Co"," Jenn Fogel-Bublick ","Revolving Door Profiles","Non Former Members of Congress"
"McBee Strategic Consulting","$350000","JPMorgan Chase & Co"," Kathleen Frangione ","Revolving Door Profiles","Non Former Members of Congress"
"McBee Strategic Consulting","$350000","JPMorgan Chase & Co"," Robert Hobart ","Revolving Door Profiles","Non Former Members of Congress"
"McBee Strategic Consulting","$350000","JPMorgan Chase & Co"," Jeff Markey ","Revolving Door Profiles","Non Former Members of Congress"
"McBee Strategic Consulting","$350000","JPMorgan Chase & Co"," Steve McBee ","Revolving Door Profiles","Non Former Members of Congress"
"McBee Strategic Consulting","$350000","JPMorgan Chase & Co"," Kathy Mitchell ","Revolving Door Profiles","Non Former Members of Congress"
"McBee Strategic Consulting","$350000","JPMorgan Chase & Co"," Michael Sheehy ","Revolving Door Profiles","Non Former Members of Congress"
"McBee Strategic Consulting","$350000","JPMorgan Chase & Co"," Samuel Whitehorn ","Revolving Door Profiles","Non Former Members of Congress"
"Monument Policy Group","$90000","JPMorgan Chase & Co"," Jane Alonso ","Revolving Door Profiles","Non Former Members of Congress"
"Monument Policy Group","$90000","JPMorgan Chase & Co"," Colin Bortner ","No Revolving Door Profiles","Non Former Members of Congress"
"Monument Policy Group","$90000","JPMorgan Chase & Co"," Jessica Herrera-Flanigan ","Revolving Door Profiles","Non Former Members of Congress"
"Monument Policy Group","$90000","JPMorgan Chase & Co"," Andrew Howell ","No Revolving Door Profiles","Non Former Members of Congress"
"Monument Policy Group","$90000","JPMorgan Chase & Co"," Ashley Hoy ","Revolving Door Profiles","Non Former Members of Congress"
"Monument Policy Group","$90000","JPMorgan Chase & Co"," Timothy E Punke ","Revolving Door Profiles","Non Former Members of Congress"
"Monument Policy Group","$90000","JPMorgan Chase & Co"," Ryan Spangler ","Revolving Door Profiles","Non Former Members of Congress"
"Monument Policy Group","$90000","JPMorgan Chase & Co"," Rich Thomas ","Revolving Door Profiles","Non Former Members of Congress"
"Monument Policy Group","$90000","JPMorgan Chase & Co"," C Stewart Jr Verdery ","Revolving Door Profiles","Non Former Members of Congress"
"Triangle Assoc","$25000","JPMorgan Chase & Co"," Philip Blalock ","No Revolving Door Profiles","Non Former Members of Congress"
