"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Navigators Global","$60000","Citigroup Management Corp"," Meghan Johnson ","Revolving Door Profiles","Non Former Members of Congress"
"Navigators Global","$60000","Citigroup Management Corp"," Vincent Roberti ","No Revolving Door Profiles","Non Former Members of Congress"
"Patton Boggs LLP","$360000","Citigroup Management Corp"," John Breaux ","Revolving Door Profiles","Former Members of Congress"
"Patton Boggs LLP","$360000","Citigroup Management Corp"," Trent Lott ","Revolving Door Profiles","Former Members of Congress"
"Patton Boggs LLP","$360000","Citigroup Management Corp"," Manny Rossman ","Revolving Door Profiles","Non Former Members of Congress"
"Rich Feuer Group","$240000","Citigroup Management Corp"," Mitchell L Feuer ","Revolving Door Profiles","Non Former Members of Congress"
"Rich Feuer Group","$240000","Citigroup Management Corp"," Tara Wade Foscato ","Revolving Door Profiles","Non Former Members of Congress"
"Rich Feuer Group","$240000","Citigroup Management Corp"," Robert E Griner ","Revolving Door Profiles","Non Former Members of Congress"
"Rich Feuer Group","$240000","Citigroup Management Corp"," Peter D Rich ","Revolving Door Profiles","Non Former Members of Congress"
"Roberti & Assoc","$300000","Citigroup Management Corp"," Meghan Johnson ","Revolving Door Profiles","Non Former Members of Congress"
"Roberti & Assoc","$300000","Citigroup Management Corp"," Vincent Roberti ","No Revolving Door Profiles","Non Former Members of Congress"
"Roberti & Assoc","$300000","Citigroup Management Corp"," Richard Charles White ","Revolving Door Profiles","Non Former Members of Congress"
"Sternhell Group","$240000","Citigroup Management Corp"," Alex Sternhell ","Revolving Door Profiles","Non Former Members of Congress"
