"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Ben Barnes Group","$60000","Encore Bank"," Ben Barnes ","No Revolving Door Profiles","Non Former Members of Congress"
"Ben Barnes Group","$60000","Encore Bank"," Kent Caperton ","No Revolving Door Profiles","Non Former Members of Congress"
"Ben Barnes Group","$60000","Encore Bank"," Scott Moorhead ","No Revolving Door Profiles","Non Former Members of Congress"
"Ben Barnes Group","$60000","Encore Bank"," Patsy Lee Thomasson ","No Revolving Door Profiles","Non Former Members of Congress"
"Ben Barnes Group","$60000","Encore Bank"," Wyeth Wiedeman ","No Revolving Door Profiles","Non Former Members of Congress"
