"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Corporate Political Strategies","$22500","International Bancshares Corp"," Noe III Garcia ","Revolving Door Profiles","Non Former Members of Congress"
"Corporate Political Strategies","$22500","International Bancshares Corp"," Clarence L Williams ","Revolving Door Profiles","Non Former Members of Congress"
"Jones Walker et al","$30000","International Bank of Commerce"," James J Butera ","No Revolving Door Profiles","Non Former Members of Congress"
"Jones Walker et al","$30000","International Bank of Commerce"," Palmer C Hamilton ","No Revolving Door Profiles","Non Former Members of Congress"
"Jones Walker et al","$30000","International Bank of Commerce"," Arnold I Havens ","Revolving Door Profiles","Non Former Members of Congress"
"Jones Walker et al","$30000","International Bank of Commerce"," Ryan D Israel ","No Revolving Door Profiles","Non Former Members of Congress"
