"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Nixon Peabody LLP","$30000","First Niagara Financial Group"," Tom Reynolds ","Revolving Door Profiles","Former Members of Congress"
"Nixon Peabody LLP","$30000","First Niagara Financial Group"," Sally Vastola ","Revolving Door Profiles","Non Former Members of Congress"
