"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"BB&T Corp","$20000",""," John Hardage ","Revolving Door Profiles","Non Former Members of Congress"
"BB&T Corp","$20000",""," Mary Wasaff ","No Revolving Door Profiles","Non Former Members of Congress"
"SunTrust Banks","$0",""," Brenda L Skidmore ","No Revolving Door Profiles","Non Former Members of Congress"
