"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Akin Gump et al","$10000","Bandera Corridor Conservation Bank"," Michael G Rossetti ","Revolving Door Profiles","Non Former Members of Congress"
"Akin Gump et al","$10000","Bandera Corridor Conservation Bank"," Ian Shavitz ","Revolving Door Profiles","Non Former Members of Congress"
