"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"BuckleySandler LLP","$50000","East West Bancorp"," Jeffrey P Naimon ","No Revolving Door Profiles","Non Former Members of Congress"
"BuckleySandler LLP","$50000","East West Bancorp"," Joseph Reilly ","Revolving Door Profiles","Non Former Members of Congress"
