"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Podesta Group","$300000","Islami Bank Bangladesh"," Jessica Lawrence Vaca ","Revolving Door Profiles","Non Former Members of Congress"
"Podesta Group","$300000","Islami Bank Bangladesh"," Michael Quaranta ","Revolving Door Profiles","Non Former Members of Congress"
"Podesta Group","$300000","Islami Bank Bangladesh"," Stephen Rademaker ","Revolving Door Profiles","Non Former Members of Congress"
"Podesta Group","$300000","Islami Bank Bangladesh"," Jordan Valdes ","Revolving Door Profiles","Non Former Members of Congress"
