"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"BB&T Corp","$1094000",""," John Hardage ","Revolving Door Profiles","Non Former Members of Congress"
"BB&T Corp","$1094000",""," Mary Wasaff ","No Revolving Door Profiles","Non Former Members of Congress"
"SunTrust Banks","$919000",""," Mark Oesterle ","Revolving Door Profiles","Non Former Members of Congress"
