"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Capitol Counsel","$20000","Community & Southern Bank"," Clint Robinson ","Revolving Door Profiles","Non Former Members of Congress"
"Capitol Counsel","$20000","Community & Southern Bank"," Warren Tryon ","Revolving Door Profiles","Non Former Members of Congress"
"Capitol Counsel","$20000","Community & Southern Bank"," Jeffrey M Walter ","Revolving Door Profiles","Non Former Members of Congress"
