"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Coffee & Assoc","$60000","Texas Capital Bank"," Roy C Coffee ","No Revolving Door Profiles","Non Former Members of Congress"
"Nossaman LLP","$80000","Texas Capital Bank"," Shelby Hagenauer ","Revolving Door Profiles","Non Former Members of Congress"
"Nossaman LLP","$80000","Texas Capital Bank"," Brent R Heberlee ","Revolving Door Profiles","Non Former Members of Congress"
"Nossaman LLP","$80000","Texas Capital Bank"," Timothy W Jenkins ","No Revolving Door Profiles","Non Former Members of Congress"
"Nossaman LLP","$80000","Texas Capital Bank"," Sherry Harper Widicus ","Revolving Door Profiles","Non Former Members of Congress"
