"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"B&D Sagamore","$20000","Chase Manhattan"," Frank S Swain ","Revolving Door Profiles","Non Former Members of Congress"
"B&D Sagamore","$20000","Chase Manhattan"," Mark W Weller ","Revolving Door Profiles","Non Former Members of Congress"
"Chase Manhattan","$4200000",""," L Thomas Block ","No Revolving Door Profiles","Non Former Members of Congress"
"Chase Manhattan","$4200000",""," Susan L Meade ","No Revolving Door Profiles","Non Former Members of Congress"
"Chase Manhattan","$4200000",""," Edward W Russell ","No Revolving Door Profiles","Non Former Members of Congress"
"Hohlt Group","$60000","Chase Manhattan"," Richard F Hohlt ","Revolving Door Profiles","Non Former Members of Congress"
"Miller Hamilton et al","$60000","Chase Manhattan"," Palmer C Hamilton ","No Revolving Door Profiles","Non Former Members of Congress"
"Williams & Jensen","$80000","Chase Manhattan"," David E Franasiak ","Revolving Door Profiles","Non Former Members of Congress"
"Williams & Jensen","$80000","Chase Manhattan"," Robert E Glennon ","No Revolving Door Profiles","Non Former Members of Congress"
