"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Covington & Burling","$40000","Bankers Trust New York"," John C Dugan ","Revolving Door Profiles","Non Former Members of Congress"
