"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"American Bankers Assn","$4058985",""," Philip Ankel ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$4058985",""," Mark Baran ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$4058985",""," John Blanchfield ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$4058985",""," Peter L Blocklin ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$4058985",""," Gail C Bolcar ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$4058985",""," Kristin Butterfield ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$4058985",""," John J Byrne ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$4058985",""," James Chessen ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$4058985",""," Barbara Chiapella ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$4058985",""," Kenneth Clayton ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$4058985",""," Beth L Climo ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$4058985",""," Kate Coler ","Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$4058985",""," Philip Corwin ","Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$4058985",""," Kawika Daguio ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$4058985",""," Dionne M Davies ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$4058985",""," David Dundren ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$4058985",""," Kerry Early ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$4058985",""," Nessa Feddis ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$4058985",""," Donna J Fisher ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$4058985",""," Gordon Glaza ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$4058985",""," Alan Greenlee ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$4058985",""," Judith E Knight ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$4058985",""," Bess Kozlow ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$4058985",""," Larry LaRocco ","Revolving Door Profiles","Former Members of Congress"
"American Bankers Assn","$4058985",""," Judith McCormick ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$4058985",""," James D McLaughlin ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$4058985",""," Sally Miller ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$4058985",""," Sarah A Miller ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$4058985",""," Rebecca Musil ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$4058985",""," Cristeena Naser ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$4058985",""," Donald G Ogilvie ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$4058985",""," J Leon Peace ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$4058985",""," William H Phillips ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$4058985",""," Gerald Joseph Pigg ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$4058985",""," Bryce Quick ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$4058985",""," John R Rasmus ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$4058985",""," Sharon Raymond ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$4058985",""," Bjorn Reed ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$4058985",""," Deborah L Shannon ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$4058985",""," Paul A Smith ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$4058985",""," Floyd Stoner ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$4058985",""," Robert William Strand ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$4058985",""," Joshua P Tenuta ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$4058985",""," Christine Walika ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$4058985",""," Edward L Yingling ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn Securities Assn","$370334",""," Larry LaRocco ","Revolving Door Profiles","Former Members of Congress"
"American Bankers Assn Securities Assn","$370334",""," James D McLaughlin ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn Securities Assn","$370334",""," Sarah A Miller ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Insurance Assn","$200000",""," Larry LaRocco ","Revolving Door Profiles","Former Members of Congress"
"American Bankers Insurance Assn","$200000",""," Paul A Smith ","No Revolving Door Profiles","Non Former Members of Congress"
"Barnett Sivon & Natter","$80000","American Bankers Insurance Assn"," James C Sivon ","Revolving Door Profiles","Non Former Members of Congress"
"Bergner Bockorny et al","$200000","American Bankers Assn"," Jeffrey Bergner ","Revolving Door Profiles","Non Former Members of Congress"
"Bergner Bockorny et al","$200000","American Bankers Assn"," David Bockorny ","Revolving Door Profiles","Non Former Members of Congress"
"Bergner Bockorny et al","$200000","American Bankers Assn"," Charles M Brain ","Revolving Door Profiles","Non Former Members of Congress"
"Bergner Bockorny et al","$200000","American Bankers Assn"," David Castagnetti ","Revolving Door Profiles","Non Former Members of Congress"
"Bergner Bockorny et al","$200000","American Bankers Assn"," John M Jr Clough ","No Revolving Door Profiles","Non Former Members of Congress"
"Bergner Bockorny et al","$200000","American Bankers Assn"," James III Hawkins ","Revolving Door Profiles","Non Former Members of Congress"
"Bergner Bockorny et al","$200000","American Bankers Assn"," Margaret Smith Hemmer ","No Revolving Door Profiles","Non Former Members of Congress"
"Bergner Bockorny et al","$200000","American Bankers Assn"," Brenda Reese ","Revolving Door Profiles","Non Former Members of Congress"
"Bergner Bockorny et al","$200000","American Bankers Assn"," Melissa Schulman ","Revolving Door Profiles","Non Former Members of Congress"
"California Bankers Assn","$80000",""," David Burgess ","No Revolving Door Profiles","Non Former Members of Congress"
"Cashdollar-Jones & Co","$40000","American Bankers Assn"," Robert Cashdollar ","No Revolving Door Profiles","Non Former Members of Congress"
"Covington & Burling","$140000","American Bankers Assn"," John C Dugan ","Revolving Door Profiles","Non Former Members of Congress"
"Drinker Biddle & Reath","$0","Puerto Rican Bankers Assn"," Joaquin A Marquez ","Revolving Door Profiles","Non Former Members of Congress"
"Federal Legislative Assoc","$80000","American Bankers Assn"," Philip Corwin ","Revolving Door Profiles","Non Former Members of Congress"
"Federal Legislative Assoc","$80000","American Bankers Assn"," David H Miller ","No Revolving Door Profiles","Non Former Members of Congress"
"Gibson Dunn & Crutcher","$40000","New York Bankers Assn"," Robert C Eager ","No Revolving Door Profiles","Non Former Members of Congress"
"Gibson Dunn & Crutcher","$40000","New York Bankers Assn"," Cantwell F III Muckenfuss ","Revolving Door Profiles","Non Former Members of Congress"
