"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Arnold & Porter","$80000","Citizens Bank"," Jeffrey J Connaughton ","Revolving Door Profiles","Non Former Members of Congress"
"Arnold & Porter","$80000","Citizens Bank"," J Patrick Quinn ","Revolving Door Profiles","Non Former Members of Congress"
