"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Boland James E Jr","$20000","JP Morgan & Co"," James E Boland ","Revolving Door Profiles","Non Former Members of Congress"
"Davis Polk & Wardwell","$10000","JP Morgan & Co"," Theodore A Doremus ","Revolving Door Profiles","Non Former Members of Congress"
"JP Morgan & Co","$1218274",""," Cory N Strupp ","No Revolving Door Profiles","Non Former Members of Congress"
"Kaye Scholer LLP","$0","JP Morgan & Co"," Christopher R Brewster ","Revolving Door Profiles","Non Former Members of Congress"
"Willkie Farr & Gallagher","$0","JP Morgan & Co"," Russell L Smith ","Revolving Door Profiles","Non Former Members of Congress"
