"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Williams & Jensen","$40000","Republic National Bank of New York"," Philip E Bechtel ","Revolving Door Profiles","Non Former Members of Congress"
"Williams & Jensen","$40000","Republic National Bank of New York"," Laricke Blanchard ","Revolving Door Profiles","Non Former Members of Congress"
"Williams & Jensen","$40000","Republic National Bank of New York"," Jack Steven Hart ","Revolving Door Profiles","Non Former Members of Congress"
"Williams & Jensen","$40000","Republic National Bank of New York"," David M Landers ","Revolving Door Profiles","Non Former Members of Congress"
"Williams & Jensen","$40000","Republic National Bank of New York"," Joseph L Seidel ","Revolving Door Profiles","Non Former Members of Congress"
"Williams & Jensen","$40000","Republic National Bank of New York"," Mary L Whalen ","Revolving Door Profiles","Non Former Members of Congress"
