"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Bankers Roundtable","$400000",""," Todd J Dorny ","No Revolving Door Profiles","Non Former Members of Congress"
"Bankers Roundtable","$400000",""," Alfred M Pollard ","No Revolving Door Profiles","Non Former Members of Congress"
"Bankers Roundtable","$400000",""," Richard M Whiting ","Revolving Door Profiles","Non Former Members of Congress"
