"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"National Assn of Govt Guaranteed Lenders","$420000",""," Jacqueline R Randle ","No Revolving Door Profiles","Non Former Members of Congress"
"National Assn of Govt Guaranteed Lenders","$420000",""," Anthony R Wilkinson ","No Revolving Door Profiles","Non Former Members of Congress"
"Neece Cator & Assoc","$110000","National Assn of Govt Guaranteed Lenders"," G Thomas Cator ","No Revolving Door Profiles","Non Former Members of Congress"
"Verner Liipfert et al","$70000","National Assn of Govt Guaranteed Lenders"," David B Jacobsohn ","No Revolving Door Profiles","Non Former Members of Congress"
