"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"AmSouth Bancorp","$140000",""," Martin E Simmons ","No Revolving Door Profiles","Non Former Members of Congress"
"Miller Hamilton et al","$40000","AmSouth Bank of Alabama"," Palmer C Hamilton ","No Revolving Door Profiles","Non Former Members of Congress"
