"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"AFSA Data Corp","$200000",""," Mary F Bushman ","No Revolving Door Profiles","Non Former Members of Congress"
"Fleet Financial Group","$560000",""," Christian M Abeel ","No Revolving Door Profiles","Non Former Members of Congress"
"Fleet Financial Group","$560000",""," John P Hamill ","No Revolving Door Profiles","Non Former Members of Congress"
"Fleet Financial Group","$560000",""," Tracy D Taylor ","Revolving Door Profiles","Non Former Members of Congress"
"Wilkinson Barker et al","$100000","Fleet Financial Group"," William H Boger ","Revolving Door Profiles","Non Former Members of Congress"
"Wilkinson Barker et al","$100000","Fleet Financial Group"," Paul S Quinn ","Revolving Door Profiles","Non Former Members of Congress"
