"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Vinson & Elkins","$320000","Business Use Insurance Cmte"," Michael Allen Andrews ","Revolving Door Profiles","Former Members of Congress"
"Vinson & Elkins","$320000","Business Use Insurance Cmte"," John E Chapoton ","No Revolving Door Profiles","Non Former Members of Congress"
"Vinson & Elkins","$320000","Business Use Insurance Cmte"," Thomas A Jr Stout ","No Revolving Door Profiles","Non Former Members of Congress"
"Vinson & Elkins","$320000","Business Use Insurance Cmte"," Christine L Vaughn ","Revolving Door Profiles","Non Former Members of Congress"
