"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Jones Walker LLP","$20000","Basel III Coalition of Community Banks"," James J Butera ","No Revolving Door Profiles","Non Former Members of Congress"
"Jones Walker LLP","$20000","Basel III Coalition of Community Banks"," Ryan D Israel ","No Revolving Door Profiles","Non Former Members of Congress"
