"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Podesta Group","$170000","Popular Inc"," Michael Quaranta ","Revolving Door Profiles","Non Former Members of Congress"
