"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Brownstein Hyatt et al","$150000","Wells Fargo Independent Directors"," Norman Brownstein ","No Revolving Door Profiles","Non Former Members of Congress"
"Brownstein Hyatt et al","$150000","Wells Fargo Independent Directors"," Elizabeth Gore ","Revolving Door Profiles","Non Former Members of Congress"
"Brownstein Hyatt et al","$150000","Wells Fargo Independent Directors"," Marc Lampkin ","Revolving Door Profiles","Non Former Members of Congress"
"Brownstein Hyatt et al","$150000","Wells Fargo Independent Directors"," Alfred Mottur ","Revolving Door Profiles","Non Former Members of Congress"
"Brownstein Hyatt et al","$150000","Wells Fargo Independent Directors"," John Sonsalla ","No Revolving Door Profiles","Non Former Members of Congress"
"Brownstein Hyatt et al","$150000","Wells Fargo Independent Directors"," Carmencita Whonder ","Revolving Door Profiles","Non Former Members of Congress"
