"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"BB&T Corp","$1171224",""," John Hardage ","Revolving Door Profiles","Non Former Members of Congress"
"SunTrust Banks","$855000",""," Mark Oesterle ","Revolving Door Profiles","Non Former Members of Congress"
