"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Capitol Hill Consulting Group","$40000","Celtic Bank"," Kristina Knight ","No Revolving Door Profiles","Non Former Members of Congress"
"Capitol Hill Consulting Group","$40000","Celtic Bank"," Steve Southerland ","Revolving Door Profiles","Former Members of Congress"
