"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Capstone National Partners","$30000","National Cooperative Bank"," John Weinfurter ","Revolving Door Profiles","Non Former Members of Congress"
"National Cooperative Bank","$60000",""," RL Condra ","Revolving Door Profiles","Non Former Members of Congress"
