"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Pillsbury Winthrop LLP","$0","Association of Banks of Israel"," Scott A Anenberg ","No Revolving Door Profiles","Non Former Members of Congress"
"Pillsbury Winthrop LLP","$0","Association of Banks of Israel"," Thomas J Delaney ","Revolving Door Profiles","Non Former Members of Congress"
"Pillsbury Winthrop LLP","$0","Association of Banks of Israel"," Michael C Moetell ","No Revolving Door Profiles","Non Former Members of Congress"
